"CYR_Keyfield","Date","CYR","Season","Month","JDay","Time","Site","area_sampled","num","den","temp","DO","pH","sal","prop_sg","ave_tt","ave_hw","sed_depth","water_depth","bottom_canopy","fCYR","fSeason","fSite","DateTime","Time2","DoY","ToD"
"C-2022-3-18-17","2022-03-18",2022,"DRY",3,6256,"1899-12-31 15:05:00",17,3,0,0,28.5,7.36,7.96,23.51,0.628758169934641,41.6,6.5,24,68,986.2,"2022","DRY","17",1899-12-31 15:05:00,"15:05",365,15.0833333333333
"C-2022-3-18-8","2022-03-18",2022,"DRY",3,6256,"1899-12-31 10:54:00",8,3,0,0,26.4,5.72,7.92,26.14,0.0865853658536585,6.6,0.5,0,75,115.83,"2022","DRY","8",1899-12-31 10:54:00,"10:54",365,10.9
"C-2022-3-18-9","2022-03-18",2022,"DRY",3,6256,"1899-12-31 10:16:00",9,3,0,0,26.1,4.09,7.92,25.97,0.639716312056738,40,5.1,10,84,577.2,"2022","DRY","9",1899-12-31 10:16:00,"10:16",365,10.2666666666667
"C-2022-3-2-18","2022-03-02",2022,"DRY",3,6240,"1899-12-31 07:40:00",18,3,0,0,23.5,4.98,7.81,25.37,0.338709677419355,0,10.5,2,68,19.79,"2022","DRY","18",1899-12-31 07:40:00,"07:40",365,7.66666666666667
"C-2022-3-2-19","2022-03-02",2022,"DRY",3,6240,"1899-12-31 08:20:00",19,3,0,0,23.9,5.02,7.94,24.45,0.390625,0,12.5,7,85,28.06,"2022","DRY","19",1899-12-31 08:20:00,"08:20",365,8.33333333333333
"C-2022-3-2-20","2022-03-02",2022,"DRY",3,6240,"1899-12-31 09:00:00",20,3,0,0,23.9,6.03,8.04,22.52,0.37037037037037,0,5,14,112,75.03,"2022","DRY","20",1899-12-31 09:00:00,"09:00",365,9
"C-2022-3-2-21","2022-03-02",2022,"DRY",3,6240,"1899-12-31 09:31:00",21,3,0,0,24,5.68,8,20.72,0.476190476190476,0,5,25,103,50.34,"2022","DRY","21",1899-12-31 09:31:00,"09:31",365,9.51666666666667
"C-2022-3-2-22","2022-03-02",2022,"DRY",3,6240,"1899-12-31 09:57:00",22,3,0,0,24,5.73,8.03,20.79,0.476190476190476,0,5,23,118,136.04,"2022","DRY","22",1899-12-31 09:57:00,"09:57",365,9.95
"C-2022-3-2-23","2022-03-02",2022,"DRY",3,6240,"1899-12-31 10:25:00",23,3,0,0,23.6,5.94,8.03,20.04,0.245283018867925,1,5.5,23,109,205.9,"2022","DRY","23",1899-12-31 10:25:00,"10:25",365,10.4166666666667
"C-2022-3-2-24","2022-03-02",2022,"DRY",3,6240,"1899-12-31 10:52:00",24,3,0,0,23.5,6.07,8.05,20.04,0.561538461538462,2.3,5,34,113,172.01,"2022","DRY","24",1899-12-31 10:52:00,"10:52",365,10.8666666666667
"C-2022-3-2-25","2022-03-02",2022,"DRY",3,6240,"1899-12-31 11:18:00",25,3,0,0,23.6,5.97,8.06,19.66,0.273170731707317,0.6,5,30,94,202.6,"2022","DRY","25",1899-12-31 11:18:00,"11:18",365,11.3
"C-2022-3-2-26","2022-03-02",2022,"DRY",3,6240,"1899-12-31 11:57:00",26,3,0,0,23.6,6.01,8.07,19.8,0.52463768115942,12.1,6,33,95,265.1,"2022","DRY","26",1899-12-31 11:57:00,"11:57",365,11.95
"C-2022-3-2-27","2022-03-02",2022,"DRY",3,6240,"1899-12-31 12:32:00",27,3,0,0,24.1,5.54,8.1,20.25,0.554545454545455,21.5,9,21,73,421.5,"2022","DRY","27",1899-12-31 12:32:00,"12:32",365,12.5333333333333
"C-2022-3-2-28","2022-03-02",2022,"DRY",3,6240,"1899-12-31 13:04:00",28,3,0,0,24.3,5.34,8.1,20.33,0.612121212121212,4.1,6,23,88,1378.3,"2022","DRY","28",1899-12-31 13:04:00,"13:04",365,13.0666666666667
"C-2022-3-3-29","2022-03-03",2022,"DRY",3,6241,"1899-12-31 08:04:00",29,3,2,0.666666666666667,22.5,4.29,7.9,20.52,0.642222222222222,28.1,0.8,17,80,643.9,"2022","DRY","29",1899-12-31 08:04:00,"08:04",365,8.06666666666667
"C-2022-3-3-30","2022-03-03",2022,"DRY",3,6241,"1899-12-31 08:48:00",30,3,0,0,23.5,4.45,8.07,21.53,0.493548387096774,11.6,3.7,29,85,892.7,"2022","DRY","30",1899-12-31 08:48:00,"08:48",365,8.8
"C-2022-3-3-31","2022-03-03",2022,"DRY",3,6241,"1899-12-31 09:17:00",31,3,0,0,23.4,4.77,8.09,22.7,0.0940397350993377,0.1,7,32,101,785.2,"2022","DRY","31",1899-12-31 09:17:00,"09:17",365,9.28333333333333
"C-2022-3-3-32","2022-03-03",2022,"DRY",3,6241,"1899-12-31 09:47:00",32,3,0,0,23.9,5.16,8.13,22.37,0.35,0,2.6,9,113,529.8,"2022","DRY","32",1899-12-31 09:47:00,"09:47",365,9.78333333333333
"C-2022-3-3-33","2022-03-03",2022,"DRY",3,6241,"1899-12-31 10:22:00",33,3,0,0,24.1,4.55,8.13,22.47,0.313636363636364,6.8,0.1,59,110,1002.4,"2022","DRY","33",1899-12-31 10:22:00,"10:22",365,10.3666666666667
"C-2022-3-3-34","2022-03-03",2022,"DRY",3,6241,"1899-12-31 10:55:00",34,3,0,0,24.3,4.6,8.19,22.52,0.103125,4.8,1.8,25,118,1170.7,"2022","DRY","34",1899-12-31 10:55:00,"10:55",365,10.9166666666667
"C-2022-3-3-35","2022-03-03",2022,"DRY",3,6241,"1899-12-31 11:39:00",35,3,0,0,24.4,5.73,8.26,22.82,0.347826086956522,0,8,24,119,351.3,"2022","DRY","35",1899-12-31 11:39:00,"11:39",365,11.65
"C-2022-3-3-36","2022-03-03",2022,"DRY",3,6241,"1899-12-31 12:08:00",36,3,0,0,24.3,5.16,8.22,22.57,0.3375,1.5,3.9,42,104,897.1,"2022","DRY","36",1899-12-31 12:08:00,"12:08",365,12.1333333333333
"C-2022-3-3-37","2022-03-03",2022,"DRY",3,6241,"1899-12-31 12:37:00",37,3,0,0,24.3,5.41,8.34,21.65,0.24375,0.1,3.8,30,92,1486.1,"2022","DRY","37",1899-12-31 12:37:00,"12:37",365,12.6166666666667
"C-2022-3-3-38","2022-03-03",2022,"DRY",3,6241,"1899-12-31 13:43:00",38,3,0,0,25.3,5.88,8.18,15.57,0.123529411764706,0,2.1,45,88,1753.3,"2022","DRY","38",1899-12-31 13:43:00,"13:43",365,13.7166666666667
"C-2022-9-12-1","2022-09-12",2022,"WET",9,6434,"1899-12-31 08:09:00",1,3,0,0,31.1,1.63,7.82,32.5,0.824427480916031,3,51,52,78,133.1,"2022","WET","1",1899-12-31 08:09:00,"08:09",365,8.15
"C-2022-9-12-10","2022-09-12",2022,"WET",9,6434,"1899-12-31 14:39:00",10,3,0,0,31.1,2.71,7.65,30.26,0.458536585365854,29.1,8.5,33,90,729.5,"2022","WET","10",1899-12-31 14:39:00,"14:39",365,14.65
"C-2022-9-12-11","2022-09-12",2022,"WET",9,6434,"1899-12-31 15:03:00",11,3,0,0,31.8,4.64,7.67,30.16,0.689411764705882,58.5,0.1,18,76,108.84,"2022","WET","11",1899-12-31 15:03:00,"15:03",365,15.05
"C-2022-9-12-2","2022-09-12",2022,"WET",9,6434,"1899-12-31 08:52:00",2,3,0,0,31,1.02,7.8,32.05,0,0,0,27,95,286.2,"2022","WET","2",1899-12-31 08:52:00,"08:52",365,8.86666666666667
"C-2022-9-12-3","2022-09-12",2022,"WET",9,6434,"1899-12-31 09:33:00",3,3,0,0,32.6,3.04,8.05,32.32,0.247191011235955,0,22,10,91,307.5,"2022","WET","3",1899-12-31 09:33:00,"09:33",365,9.55
"C-2022-9-12-4","2022-09-12",2022,"WET",9,6434,"1899-12-31 10:02:00",4,3,0,0,31.9,3.02,8.02,31.45,0.76875,1.9,35,8,145,704.9,"2022","WET","4",1899-12-31 10:02:00,"10:02",365,10.0333333333333
"C-2022-9-12-5","2022-09-12",2022,"WET",9,6434,"1899-12-31 10:45:00",5,3,0,0,31.8,2.81,8.02,31.05,0.52189349112426,10.1,34,11,110,249.3,"2022","WET","5",1899-12-31 10:45:00,"10:45",365,10.75
"C-2022-9-12-6","2022-09-12",2022,"WET",9,6434,"1899-12-31 11:50:00",6,3,0,0,31.7,2.69,7.96,31.18,0.110112359550562,0,9.8,50,105,600.8,"2022","WET","6",1899-12-31 11:50:00,"11:50",365,11.8333333333333
"C-2022-9-12-7","2022-09-12",2022,"WET",9,6434,"1899-12-31 12:36:00",7,3,0,0,32.1,3.35,7.91,31.7,0.297826086956522,0,13.7,4,115,1296.3,"2022","WET","7",1899-12-31 12:36:00,"12:36",365,12.6
"C-2022-9-12-8","2022-09-12",2022,"WET",9,6434,"1899-12-31 13:36:00",8,3,0,0,32.4,4.83,7.93,30.91,0.09375,0,7.5,0,85,115.83,"2022","WET","8",1899-12-31 13:36:00,"13:36",365,13.6
"C-2022-9-12-9","2022-09-12",2022,"WET",9,6434,"1899-12-31 14:09:00",9,3,0,0,32.1,3.56,7.82,30.51,0.454054054054054,1.2,7.2,6,85,577.2,"2022","WET","9",1899-12-31 14:09:00,"14:09",365,14.15
"C-2022-9-13-12","2022-09-13",2022,"WET",9,6435,"1899-12-31 09:47:00",12,3,0,0,29,NA,7.47,30.86,0.472222222222222,0,8.5,8,105,575.1,"2022","WET","12",1899-12-31 09:47:00,"09:47",365,9.78333333333333
"C-2022-9-13-13","2022-09-13",2022,"WET",9,6435,"1899-12-31 10:21:00",13,3,0,0,29.5,NA,7.48,30.24,0.753521126760563,44.5,9,10,120,280.2,"2022","WET","13",1899-12-31 10:21:00,"10:21",365,10.35
"C-2022-9-13-14","2022-09-13",2022,"WET",9,6435,"1899-12-31 11:36:00",14,3,0,0,30.3,NA,7.58,29.99,0.503649635036496,28.5,6,28,132,1263.9,"2022","WET","14",1899-12-31 11:36:00,"11:36",365,11.6
"C-2022-9-13-15","2022-09-13",2022,"WET",9,6435,"1899-12-31 12:20:00",15,3,0,0,32.1,NA,7.87,30.03,0.642857142857143,35.5,0.5,1,124,1379.1,"2022","WET","15",1899-12-31 12:20:00,"12:20",365,12.3333333333333
"C-2022-9-13-16","2022-09-13",2022,"WET",9,6435,"1899-12-31 13:06:00",16,3,0,0,32.4,NA,7.87,30.21,0.845945945945946,59.5,3.1,1,125,1089.2,"2022","WET","16",1899-12-31 13:06:00,"13:06",365,13.1
"C-2022-9-13-17","2022-09-13",2022,"WET",9,6435,"1899-12-31 13:40:00",17,3,0,0,32.3,NA,7.84,30.36,0.855757575757576,66.5,4.1,1,132,986.2,"2022","WET","17",1899-12-31 13:40:00,"13:40",365,13.6666666666667
"C-2022-9-13-18","2022-09-13",2022,"WET",9,6435,"1899-12-31 14:18:00",18,3,0,0,34.4,NA,8.07,29.38,0.644444444444444,0,29,0,105,19.79,"2022","WET","18",1899-12-31 14:18:00,"14:18",365,14.3
"C-2022-9-13-19","2022-09-13",2022,"WET",9,6435,"1899-12-31 14:52:00",19,3,0,0,33.8,NA,8,28.31,0.592592592592593,0,8,19,104,28.06,"2022","WET","19",1899-12-31 14:52:00,"14:52",365,14.8666666666667
"C-2022-9-13-20","2022-09-13",2022,"WET",9,6435,"1899-12-31 15:27:00",20,3,0,0,33.9,NA,8.04,29.68,0.836363636363636,0,23,15,113,75.03,"2022","WET","20",1899-12-31 15:27:00,"15:27",365,15.45
"C-2022-9-7-40","2022-09-07",2022,"WET",9,6429,"1899-12-31 07:46:00",40,3,1,0.333333333333333,32.7,3.19,7.88,36.52,0.272727272727273,3,15,58,112,30.9,"2022","WET","40",1899-12-31 07:46:00,"07:46",365,7.76666666666667
"C-2022-9-7-41","2022-09-07",2022,"WET",9,6429,"1899-12-31 08:41:00",41,3,0,0,31.1,4.65,7.98,35.45,0.320289855072464,20,2.1,25,107,56.61,"2022","WET","41",1899-12-31 08:41:00,"08:41",365,8.68333333333333
"C-2022-9-7-42","2022-09-07",2022,"WET",9,6429,"1899-12-31 09:22:00",42,3,0,0,31.9,3.93,7.92,37.16,0.0898305084745763,4.2,1.1,31,137,522.6,"2022","WET","42",1899-12-31 09:22:00,"09:22",365,9.36666666666667
"C-2022-9-7-43","2022-09-07",2022,"WET",9,6429,"1899-12-31 10:05:00",43,3,1,0.333333333333333,31.7,3.76,7.85,36.74,0.423376623376623,31.5,1.1,27,96,296.6,"2022","WET","43",1899-12-31 10:05:00,"10:05",365,10.0833333333333
"C-2022-9-7-44","2022-09-07",2022,"WET",9,6429,"1899-12-31 10:36:00",44,3,0,0,31.3,3.73,7.89,36.94,0.63855421686747,17,9.5,21,75,436,"2022","WET","44",1899-12-31 10:36:00,"10:36",365,10.6
"C-2022-9-7-45","2022-09-07",2022,"WET",9,6429,"1899-12-31 11:31:00",45,3,0,0,31,6.62,8.08,33.82,0.249673202614379,17.5,1.6,12,101,1261.7,"2022","WET","45",1899-12-31 11:31:00,"11:31",365,11.5166666666667
"C-2022-9-7-46","2022-09-07",2022,"WET",9,6429,"1899-12-31 12:09:00",46,3,0,0,31.8,6.7,8.12,34.37,0.448648648648649,15.5,1.1,1,59,1834.5,"2022","WET","46",1899-12-31 12:09:00,"12:09",365,12.15
"C-2022-9-7-47","2022-09-07",2022,"WET",9,6429,"1899-12-31 12:46:00",47,3,0,0,32.9,5.49,7.9,37.93,0.780748663101604,73,0,28,94,1635.4,"2022","WET","47",1899-12-31 12:46:00,"12:46",365,12.7666666666667
"C-2022-9-8-29","2022-09-08",2022,"WET",9,6430,"1899-12-31 07:50:00",29,3,1,0.333333333333333,31.7,0.93,7.76,30.29,0.52,20.6,4.1,36,97,643.9,"2022","WET","29",1899-12-31 07:50:00,"07:50",365,7.83333333333333
"C-2022-9-8-30","2022-09-08",2022,"WET",9,6430,"1899-12-31 08:32:00",30,3,0,0,31.5,1.12,7.81,32.35,0.59047619047619,19,5.8,17,118,892.7,"2022","WET","30",1899-12-31 08:32:00,"08:32",365,8.53333333333333
"C-2022-9-8-31","2022-09-08",2022,"WET",9,6430,"1899-12-31 09:15:00",31,3,0,0,31.5,0.9,7.79,32.26,0.467605633802817,1.1,15.5,36,112,785.2,"2022","WET","31",1899-12-31 09:15:00,"09:15",365,9.25
"C-2022-9-8-32","2022-09-08",2022,"WET",9,6430,"1899-12-31 09:53:00",32,3,0,0,32,1.96,7.87,32.89,0.583333333333333,0,24.5,34,119,529.8,"2022","WET","32",1899-12-31 09:53:00,"09:53",365,9.88333333333333
"C-2022-9-8-33","2022-09-08",2022,"WET",9,6430,"1899-12-31 10:34:00",33,3,0,0,31.8,1.5,7.82,33.33,0.589189189189189,1.4,9.5,43,103,1002.4,"2022","WET","33",1899-12-31 10:34:00,"10:34",365,10.5666666666667
"C-2022-9-8-34","2022-09-08",2022,"WET",9,6430,"1899-12-31 11:05:00",34,3,0,0,31.1,1.32,7.74,33.4,0.421818181818182,3.1,8.5,32,96,1170.7,"2022","WET","34",1899-12-31 11:05:00,"11:05",365,11.0833333333333
"C-2022-9-8-35","2022-09-08",2022,"WET",9,6430,"1899-12-31 11:53:00",35,3,0,0,32.7,2.98,7.91,34.12,0.28062015503876,7.5,10.6,29,95,351.3,"2022","WET","35",1899-12-31 11:53:00,"11:53",365,11.8833333333333
"C-2022-9-8-36","2022-09-08",2022,"WET",9,6430,"1899-12-31 12:20:00",36,3,0,0,33,3.2,7.95,34.36,0.493617021276596,3.2,20,13,87,897.1,"2022","WET","36",1899-12-31 12:20:00,"12:20",365,12.3333333333333
"C-2022-9-8-37","2022-09-08",2022,"WET",9,6430,"1899-12-31 12:48:00",37,3,0,0,31.9,3.23,7.71,34.38,0.213071895424837,2.8,13.5,47,74,1486.1,"2022","WET","37",1899-12-31 12:48:00,"12:48",365,12.8
"C-2022-9-9-21","2022-09-09",2022,"WET",9,6431,"1899-12-31 09:48:00",21,3,0,0,30.8,3.52,7.96,28.2,0.644067796610169,0,19,35,120,50.34,"2022","WET","21",1899-12-31 09:48:00,"09:48",365,9.8
"C-2022-9-9-22","2022-09-09",2022,"WET",9,6431,"1899-12-31 10:25:00",22,3,0,0,31,3.08,7.95,29.81,0.731818181818182,0.1,16,17,132,136.04,"2022","WET","22",1899-12-31 10:25:00,"10:25",365,10.4166666666667
"C-2022-9-9-23","2022-09-09",2022,"WET",9,6431,"1899-12-31 11:02:00",23,3,0,0,30.6,3.73,7.97,28.19,0.653061224489796,0.5,15.5,21,112,205.9,"2022","WET","23",1899-12-31 11:02:00,"11:02",365,11.0333333333333
"C-2022-9-9-24","2022-09-09",2022,"WET",9,6431,"1899-12-31 11:35:00",24,3,0,0,31.2,3.95,7.97,30.14,0.333333333333333,0.5,13.5,36,109,172.01,"2022","WET","24",1899-12-31 11:35:00,"11:35",365,11.5833333333333
"C-2022-9-9-25","2022-09-09",2022,"WET",9,6431,"1899-12-31 12:24:00",25,3,0,0,30.9,3.21,7.86,29.54,0.036697247706422,0,2,30,90,202.6,"2022","WET","25",1899-12-31 12:24:00,"12:24",365,12.4
"C-2022-9-9-26","2022-09-09",2022,"WET",9,6431,"1899-12-31 13:00:00",26,3,0,0,31.3,4.14,7.96,30.95,0.726153846153846,4.6,19,24,105,265.1,"2022","WET","26",1899-12-31 13:00:00,"13:00",365,13
"C-2022-9-9-27","2022-09-09",2022,"WET",9,6431,"1899-12-31 13:31:00",27,3,1,0.333333333333333,31.6,4.34,7.95,31.03,0.71,22.5,13,42,75,421.5,"2022","WET","27",1899-12-31 13:31:00,"13:31",365,13.5166666666667
"C-2022-9-9-28","2022-09-09",2022,"WET",9,6431,"1899-12-31 14:04:00",28,3,0,0,31,3.48,7.86,31.13,0.775,12.5,3,74,90,1378.3,"2022","WET","28",1899-12-31 14:04:00,"14:04",365,14.0666666666667
"C-2022-9-9-38","2022-09-09",2022,"WET",9,6431,"1899-12-31 08:23:00",38,3,0,0,30.3,3.25,7.8,32.68,0.517948717948718,0,10.1,36,106,1753.3,"2022","WET","38",1899-12-31 08:23:00,"08:23",365,8.38333333333333
"C-2022-9-9-39","2022-09-09",2022,"WET",9,6431,"1899-12-31 07:38:00",39,3,0,0,31.8,0.61,7.74,35.25,0.521739130434783,0,12,47,110,163.8,"2022","WET","39",1899-12-31 07:38:00,"07:38",365,7.63333333333333
"C-2023-3-10-10","2023-03-10",2023,"DRY",3,6613,"1899-12-31 08:54:00",10,3,0,0,22.3,3.47,7.73,29.81,0.4640625,29.5,0.2,8,90,228.3,"2023","DRY","10",1899-12-31 08:54:00,"08:54",365,8.9
"C-2023-3-10-11","2023-03-10",2023,"DRY",3,6613,"1899-12-31 09:20:00",11,3,0,0,22.5,3.77,7.8,29.74,0.443283582089552,22.6,7.1,23,89,707.2,"2023","DRY","11",1899-12-31 09:20:00,"09:20",365,9.33333333333333
"C-2023-3-10-12","2023-03-10",2023,"DRY",3,6613,"1899-12-31 10:19:00",12,3,0,0,22.5,4.39,7.69,28.8,0.570833333333333,0,13.7,8,121,650.4,"2023","DRY","12",1899-12-31 10:19:00,"10:19",365,10.3166666666667
"C-2023-3-10-13","2023-03-10",2023,"DRY",3,6613,"1899-12-31 10:48:00",13,3,0,0,23.1,5.16,7.99,28.06,0.167816091954023,10,4.6,22,120,698.8,"2023","DRY","13",1899-12-31 10:48:00,"10:48",365,10.8
"C-2023-3-10-9","2023-03-10",2023,"DRY",3,6613,"1899-12-31 08:17:00",9,3,0,0,21.9,2.95,7.66,30.36,0.242857142857143,12.2,8.2,28,69,322.3,"2023","DRY","9",1899-12-31 08:17:00,"08:17",365,8.28333333333333
"C-2023-3-6-38","2023-03-06",2023,"DRY",3,6609,"1899-12-31 12:39:00",38,3,0,0,29.6,6.26,8.03,32.81,0.43859649122807,0,12.5,35,81,940.8,"2023","DRY","38",1899-12-31 12:39:00,"12:39",365,12.65
"C-2023-3-6-39","2023-03-06",2023,"DRY",3,6609,"1899-12-31 13:07:00",39,3,0,0,29.2,6.25,8.02,32.23,0.291139240506329,0,11.5,73,77,890.5,"2023","DRY","39",1899-12-31 13:07:00,"13:07",365,13.1166666666667
"C-2023-3-6-40","2023-03-06",2023,"DRY",3,6609,"1899-12-31 07:36:00",40,3,4,1.33333333333333,26.5,2.21,7.81,33.79,0.545454545454545,19,11,48,86,224.5,"2023","DRY","40",1899-12-31 07:36:00,"07:36",365,7.6
"C-2023-3-6-41","2023-03-06",2023,"DRY",3,6609,"1899-12-31 08:12:00",41,3,3,1,26.3,3.4,7.85,33.99,0.347692307692308,19.1,3.5,58,83,394.8,"2023","DRY","41",1899-12-31 08:12:00,"08:12",365,8.2
"C-2023-3-6-42","2023-03-06",2023,"DRY",3,6609,"1899-12-31 08:45:00",42,3,0,0,26.8,5.83,8.07,34.39,0.408695652173913,4.7,0,46,122,403.2,"2023","DRY","42",1899-12-31 08:45:00,"08:45",365,8.75
"C-2023-3-6-43","2023-03-06",2023,"DRY",3,6609,"1899-12-31 09:18:00",43,3,2,0.666666666666667,26.7,4.21,7.96,34.3,0.571428571428571,39,1,69,92,548.2,"2023","DRY","43",1899-12-31 09:18:00,"09:18",365,9.3
"C-2023-3-6-44","2023-03-06",2023,"DRY",3,6609,"1899-12-31 09:45:00",44,3,3,1,26.9,5.35,7.98,34.45,0.45,8,9.1,20,108,768.9,"2023","DRY","44",1899-12-31 09:45:00,"09:45",365,9.75
"C-2023-3-6-45","2023-03-06",2023,"DRY",3,6609,"1899-12-31 10:14:00",45,3,0,0,27.3,5.86,8.1,34.67,0.421686746987952,13.5,4,6,105,843.8,"2023","DRY","45",1899-12-31 10:14:00,"10:14",365,10.2333333333333
"C-2023-3-6-46","2023-03-06",2023,"DRY",3,6609,"1899-12-31 10:40:00",46,3,0,0,27.2,6.03,8.06,34.75,0.265079365079365,11,5.7,1,72,947.3,"2023","DRY","46",1899-12-31 10:40:00,"10:40",365,10.6666666666667
"C-2023-3-6-47","2023-03-06",2023,"DRY",3,6609,"1899-12-31 11:12:00",47,3,1,0.333333333333333,27.5,5.38,8.05,34.82,0.308411214953271,13.5,3,21,111,759.2,"2023","DRY","47",1899-12-31 11:12:00,"11:12",365,11.2
"C-2023-3-7-18","2023-03-07",2023,"DRY",3,6610,"1899-12-31 08:13:00",18,3,0,0,26.5,3.57,7.9,24.56,0.196969696969697,0,13,1,70,369.1,"2023","DRY","18",1899-12-31 08:13:00,"08:13",365,8.21666666666667
"C-2023-3-7-19","2023-03-07",2023,"DRY",3,6610,"1899-12-31 08:43:00",19,3,0,0,25.5,2.98,7.84,24.38,0.661290322580645,0,41,16,82,432.7,"2023","DRY","19",1899-12-31 08:43:00,"08:43",365,8.71666666666667
"C-2023-3-7-20","2023-03-07",2023,"DRY",3,6610,"1899-12-31 09:11:00",20,3,0,0,26.9,4.75,8.02,25.78,0.461538461538462,0.5,11.5,30,110,570,"2023","DRY","20",1899-12-31 09:11:00,"09:11",365,9.18333333333333
"C-2023-3-7-21","2023-03-07",2023,"DRY",3,6610,"1899-12-31 09:38:00",21,3,0,0,27.4,4.83,8.01,26.73,0.434343434343434,0,21.5,43,93,685.3,"2023","DRY","21",1899-12-31 09:38:00,"09:38",365,9.63333333333333
"C-2023-3-7-22","2023-03-07",2023,"DRY",3,6610,"1899-12-31 10:02:00",22,3,0,0,27.5,4.72,8.01,26.68,0.502272727272727,2.1,20,17,111,694,"2023","DRY","22",1899-12-31 10:02:00,"10:02",365,10.0333333333333
"C-2023-3-7-23","2023-03-07",2023,"DRY",3,6610,"1899-12-31 10:40:00",23,3,0,0,27.6,4.47,8.04,27.03,0.452631578947368,3.5,18,30,102,831.4,"2023","DRY","23",1899-12-31 10:40:00,"10:40",365,10.6666666666667
"C-2023-3-7-24","2023-03-07",2023,"DRY",3,6610,"1899-12-31 11:05:00",24,3,0,0,27.8,4.21,8.05,27.44,0.225581395348837,4.6,5.1,36,104,828.7,"2023","DRY","24",1899-12-31 11:05:00,"11:05",365,11.0833333333333
"C-2023-3-7-25","2023-03-07",2023,"DRY",3,6610,"1899-12-31 11:28:00",25,3,0,0,27.6,4.87,7.99,27.22,0.214184397163121,1,14.1,32,87,680.9,"2023","DRY","25",1899-12-31 11:28:00,"11:28",365,11.4666666666667
"C-2023-3-7-26","2023-03-07",2023,"DRY",3,6610,"1899-12-31 11:58:00",26,3,0,0,27.8,5.53,8.1,27.5,0.263087248322148,10.5,9.1,32,90,821.7,"2023","DRY","26",1899-12-31 11:58:00,"11:58",365,11.9666666666667
"C-2023-3-7-27","2023-03-07",2023,"DRY",3,6610,"1899-12-31 12:20:00",27,3,1,0.333333333333333,27.8,5.72,8.1,27.78,0.37037037037037,22.5,7.5,37,79,1073.6,"2023","DRY","27",1899-12-31 12:20:00,"12:20",365,12.3333333333333
"C-2023-3-7-28","2023-03-07",2023,"DRY",3,6610,"1899-12-31 12:49:00",28,3,0,0,27.5,5.27,8.11,27.8,0.288495575221239,13.1,3.2,30,93,175.36,"2023","DRY","28",1899-12-31 12:49:00,"12:49",365,12.8166666666667
"C-2023-3-7-29","2023-03-07",2023,"DRY",3,6610,"1899-12-31 13:16:00",29,3,1,0.333333333333333,27.4,4.75,7.89,27.6,0.0988636363636364,6.1,2.6,9,85,885.7,"2023","DRY","29",1899-12-31 13:16:00,"13:16",365,13.2666666666667
"C-2023-3-7-30","2023-03-07",2023,"DRY",3,6610,"1899-12-31 13:46:00",30,3,1,0.333333333333333,28,4.93,7.98,28.81,0.518181818181818,21.5,7,28,80,787.6,"2023","DRY","30",1899-12-31 13:46:00,"13:46",365,13.7666666666667
"C-2023-3-8-14","2023-03-08",2023,"DRY",3,6611,"1899-12-31 08:41:00",14,3,0,0,26.3,3,8.01,24.33,0.344385026737968,26,0,24,113,507.4,"2023","DRY","14",1899-12-31 08:41:00,"08:41",365,8.68333333333333
"C-2023-3-8-15","2023-03-08",2023,"DRY",3,6611,"1899-12-31 09:16:00",15,3,0,0,26.1,4.18,7.99,25.09,0.668539325842697,57.5,0,20,110,598.7,"2023","DRY","15",1899-12-31 09:16:00,"09:16",365,9.26666666666667
"C-2023-3-8-16","2023-03-08",2023,"DRY",3,6611,"1899-12-31 09:42:00",16,3,0,0,26.2,3.98,7.95,25.47,0.377319587628866,10.7,0,15,110,650.4,"2023","DRY","16",1899-12-31 09:42:00,"09:42",365,9.7
"C-2023-3-8-17","2023-03-08",2023,"DRY",3,6611,"1899-12-31 10:05:00",17,3,0,0,26.4,4.22,7.97,25.6,0.55,16,0,4,110,648.5,"2023","DRY","17",1899-12-31 10:05:00,"10:05",365,10.0833333333333
"C-2023-3-8-31","2023-03-08",2023,"DRY",3,6611,"1899-12-31 10:46:00",31,3,0,0,26.5,4.34,7.97,29.46,0.515,0.1,20.5,20,111,229.5,"2023","DRY","31",1899-12-31 10:46:00,"10:46",365,10.7666666666667
"C-2023-3-8-32","2023-03-08",2023,"DRY",3,6611,"1899-12-31 11:17:00",32,3,0,0,26.8,4.79,8.03,29.71,0.627906976744186,0,13.5,11,120,561.5,"2023","DRY","32",1899-12-31 11:17:00,"11:17",365,11.2833333333333
"C-2023-3-8-33","2023-03-08",2023,"DRY",3,6611,"1899-12-31 11:48:00",33,3,0,0,27.3,5.07,8.04,30.4,0.421621621621622,5.6,10,31,109,724.9,"2023","DRY","33",1899-12-31 11:48:00,"11:48",365,11.8
"C-2023-3-8-34","2023-03-08",2023,"DRY",3,6611,"1899-12-31 12:15:00",34,3,0,0,27.5,5.14,8.07,30.36,0.246511627906977,5.1,5.5,31,108,1026.3,"2023","DRY","34",1899-12-31 12:15:00,"12:15",365,12.25
"C-2023-3-8-35","2023-03-08",2023,"DRY",3,6611,"1899-12-31 12:42:00",35,3,0,0,27.6,4.53,7.93,31.04,0.461538461538462,0,9,28,99,173.74,"2023","DRY","35",1899-12-31 12:42:00,"12:42",365,12.7
