Date,DoY,CYR,WYR,Season,Month,Day,Site,area_sampled,common_name,species,occur,total_count,temp,sal,water_depth
9/2/2020,246,2020,2021,WET,9,2,47,3,Gulf Toadfish,Opsanus beta,0,0,30.4,37.36,110
9/3/2020,247,2020,2021,WET,9,3,34,3,Gulf Toadfish,Opsanus beta,0,0,31.4,23.73,106
9/3/2020,247,2020,2021,WET,9,3,35,3,Gulf Toadfish,Opsanus beta,0,0,31.2,20.98,118
9/3/2020,247,2020,2021,WET,9,3,36,3,Gulf Toadfish,Opsanus beta,0,0,30.5,21.26,101
9/3/2020,247,2020,2021,WET,9,3,37,3,Gulf Toadfish,Opsanus beta,0,0,30.3,20.32,91
9/3/2020,247,2020,2021,WET,9,3,38,3,Gulf Toadfish,Opsanus beta,0,0,30.8,22.82,88
9/3/2020,247,2020,2021,WET,9,3,39,3,Gulf Toadfish,Opsanus beta,0,0,31.2,26.96,107
9/4/2020,248,2020,2021,WET,9,4,23,3,Gulf Toadfish,Opsanus beta,0,0,32.2,21.78,85
9/4/2020,248,2020,2021,WET,9,4,24,3,Gulf Toadfish,Opsanus beta,0,0,32.3,21.7,91
9/4/2020,248,2020,2021,WET,9,4,25,3,Gulf Toadfish,Opsanus beta,0,0,31.5,18.27,94
9/4/2020,248,2020,2021,WET,9,4,26,3,Gulf Toadfish,Opsanus beta,0,0,32.3,22.52,98
9/4/2020,248,2020,2021,WET,9,4,27,3,Gulf Toadfish,Opsanus beta,1,2,31.6,23.11,80
9/4/2020,248,2020,2021,WET,9,4,28,3,Gulf Toadfish,Opsanus beta,0,0,31.3,23.59,115
9/4/2020,248,2020,2021,WET,9,4,29,3,Gulf Toadfish,Opsanus beta,0,0,31.2,23.53,110
9/4/2020,248,2020,2021,WET,9,4,30,3,Gulf Toadfish,Opsanus beta,1,5,31,25.05,100
9/4/2020,248,2020,2021,WET,9,4,31,3,Gulf Toadfish,Opsanus beta,0,0,30.9,24.85,96
9/4/2020,248,2020,2021,WET,9,4,32,3,Gulf Toadfish,Opsanus beta,0,0,30.2,23.74,98
9/4/2020,248,2020,2021,WET,9,4,33,3,Gulf Toadfish,Opsanus beta,0,0,29.9,23.26,84
9/18/2021,261,2021,2022,WET,9,18,18,3,Gulf Toadfish,Opsanus beta,0,0,29.9,19.1,76
9/18/2021,261,2021,2022,WET,9,18,19,3,Gulf Toadfish,Opsanus beta,0,0,29.4,20,92
9/18/2021,261,2021,2022,WET,9,18,20,3,Gulf Toadfish,Opsanus beta,0,0,29.2,22.66,105
9/18/2021,261,2021,2022,WET,9,18,21,3,Gulf Toadfish,Opsanus beta,0,0,29.4,23.45,94
9/18/2021,261,2021,2022,WET,9,18,22,3,Gulf Toadfish,Opsanus beta,0,0,29.6,23.92,105
9/18/2021,261,2021,2022,WET,9,18,23,3,Gulf Toadfish,Opsanus beta,0,0,29.5,23.71,100
9/18/2021,261,2021,2022,WET,9,18,24,3,Gulf Toadfish,Opsanus beta,0,0,28.6,21.72,84
9/18/2021,261,2021,2022,WET,9,18,25,3,Gulf Toadfish,Opsanus beta,0,0,28.4,19.72,64
9/18/2021,261,2021,2022,WET,9,18,26,3,Gulf Toadfish,Opsanus beta,0,0,30.4,17.53,68
9/19/2021,262,2021,2022,WET,9,19,27,3,Gulf Toadfish,Opsanus beta,1,4,29.1,18.49,80
9/19/2021,262,2021,2022,WET,9,19,28,3,Gulf Toadfish,Opsanus beta,0,0,30,22.4,114
9/19/2021,262,2021,2022,WET,9,19,29,3,Gulf Toadfish,Opsanus beta,1,4,30.9,22.76,115
9/19/2021,262,2021,2022,WET,9,19,30,3,Gulf Toadfish,Opsanus beta,1,1,30.2,21.21,110
9/19/2021,262,2021,2022,WET,9,19,31,3,Gulf Toadfish,Opsanus beta,0,0,31.6,23.9,102
9/19/2021,262,2021,2022,WET,9,19,32,3,Gulf Toadfish,Opsanus beta,0,0,30.6,21.07,111
9/19/2021,262,2021,2022,WET,9,19,33,3,Gulf Toadfish,Opsanus beta,0,0,30.8,20.92,102
9/19/2021,262,2021,2022,WET,9,19,34,3,Gulf Toadfish,Opsanus beta,0,0,30.7,21.84,117
9/19/2021,262,2021,2022,WET,9,19,35,3,Gulf Toadfish,Opsanus beta,0,0,31.2,21.75,93
9/19/2021,262,2021,2022,WET,9,19,36,3,Gulf Toadfish,Opsanus beta,0,0,31.4,21.57,76
9/19/2021,262,2021,2022,WET,9,19,37,3,Gulf Toadfish,Opsanus beta,0,0,31.6,22.53,76
9/20/2021,263,2021,2022,WET,9,20,38,3,Gulf Toadfish,Opsanus beta,0,0,28.4,14.53,106
9/20/2021,263,2021,2022,WET,9,20,39,3,Gulf Toadfish,Opsanus beta,0,0,29,17.96,124
9/20/2021,263,2021,2022,WET,9,20,40,3,Gulf Toadfish,Opsanus beta,0,0,28.8,24.28,117
9/20/2021,263,2021,2022,WET,9,20,41,3,Gulf Toadfish,Opsanus beta,0,0,29.3,24.49,108
9/20/2021,263,2021,2022,WET,9,20,42,3,Gulf Toadfish,Opsanus beta,0,0,29.6,26.11,130
9/20/2021,263,2021,2022,WET,9,20,43,3,Gulf Toadfish,Opsanus beta,0,0,29.5,25.89,106
9/20/2021,263,2021,2022,WET,9,20,44,3,Gulf Toadfish,Opsanus beta,1,1,29.3,25.79,90
9/20/2021,263,2021,2022,WET,9,20,45,3,Gulf Toadfish,Opsanus beta,0,0,29.2,25.88,99
9/20/2021,263,2021,2022,WET,9,20,46,3,Gulf Toadfish,Opsanus beta,0,0,29.5,25.88,70
9/20/2021,263,2021,2022,WET,9,20,47,3,Gulf Toadfish,Opsanus beta,0,0,29.8,29.35,122
9/22/2021,265,2021,2022,WET,9,22,10,3,Gulf Toadfish,Opsanus beta,1,1,29,23.01,108
9/22/2021,265,2021,2022,WET,9,22,11,3,Gulf Toadfish,Opsanus beta,0,0,28.7,22.81,98
9/22/2021,265,2021,2022,WET,9,22,12,3,Gulf Toadfish,Opsanus beta,0,0,27.3,20.3,109
9/22/2021,265,2021,2022,WET,9,22,13,3,Gulf Toadfish,Opsanus beta,0,0,27.8,20.79,118
9/22/2021,265,2021,2022,WET,9,22,14,3,Gulf Toadfish,Opsanus beta,0,0,27.8,22.52,108
9/22/2021,265,2021,2022,WET,9,22,15,3,Gulf Toadfish,Opsanus beta,1,1,28,21.55,100
9/22/2021,265,2021,2022,WET,9,22,16,3,Gulf Toadfish,Opsanus beta,0,0,27.7,21.2,81
9/22/2021,265,2021,2022,WET,9,22,17,3,Gulf Toadfish,Opsanus beta,0,0,28.1,22.8,85
9/22/2021,265,2021,2022,WET,9,22,8,3,Gulf Toadfish,Opsanus beta,0,0,29.8,24.37,79
9/22/2021,265,2021,2022,WET,9,22,9,3,Gulf Toadfish,Opsanus beta,0,0,29.4,23.62,90
9/23/2021,266,2021,2022,WET,9,23,1,3,Gulf Toadfish,Opsanus beta,0,0,29,27.76,108
9/23/2021,266,2021,2022,WET,9,23,2,3,Gulf Toadfish,Opsanus beta,0,0,28.5,26.5,110
9/23/2021,266,2021,2022,WET,9,23,3,3,Gulf Toadfish,Opsanus beta,0,0,30.2,28.24,110
9/23/2021,266,2021,2022,WET,9,23,4,3,Gulf Toadfish,Opsanus beta,0,0,30.2,28.32,150
9/23/2021,266,2021,2022,WET,9,23,5,3,Gulf Toadfish,Opsanus beta,0,0,30.3,27.39,119
9/23/2021,266,2021,2022,WET,9,23,6,3,Gulf Toadfish,Opsanus beta,0,0,30.7,26.92,105
9/23/2021,266,2021,2022,WET,9,23,7,3,Gulf Toadfish,Opsanus beta,0,0,30.3,26.97,90
2/28/2022,59,2022,2022,DRY,2,28,39,3,Gulf Toadfish,Opsanus beta,0,0,27.3,20.19,78
2/28/2022,59,2022,2022,DRY,2,28,40,3,Gulf Toadfish,Opsanus beta,0,0,26.3,22.98,95
2/28/2022,59,2022,2022,DRY,2,28,41,3,Gulf Toadfish,Opsanus beta,1,2,25.6,22.04,92
2/28/2022,59,2022,2022,DRY,2,28,42,3,Gulf Toadfish,Opsanus beta,0,0,25.3,23.25,143
2/28/2022,59,2022,2022,DRY,2,28,43,3,Gulf Toadfish,Opsanus beta,1,1,26,25.37,98
2/28/2022,59,2022,2022,DRY,2,28,44,3,Gulf Toadfish,Opsanus beta,1,1,25.3,23.74,68
2/28/2022,59,2022,2022,DRY,2,28,45,3,Gulf Toadfish,Opsanus beta,0,0,24.9,21.32,98
2/28/2022,59,2022,2022,DRY,2,28,46,3,Gulf Toadfish,Opsanus beta,0,0,25.1,21.39,59
2/28/2022,59,2022,2022,DRY,2,28,47,3,Gulf Toadfish,Opsanus beta,0,0,26.5,27.64,95
3/17/2022,76,2022,2022,DRY,3,17,1,3,Gulf Toadfish,Opsanus beta,0,0,25.4,28.37,98
3/17/2022,76,2022,2022,DRY,3,17,2,3,Gulf Toadfish,Opsanus beta,0,0,26.3,27.55,108
3/17/2022,76,2022,2022,DRY,3,17,3,3,Gulf Toadfish,Opsanus beta,0,0,25.8,28.22,107
3/17/2022,76,2022,2022,DRY,3,17,4,3,Gulf Toadfish,Opsanus beta,0,0,25.6,28.01,143
3/17/2022,76,2022,2022,DRY,3,17,5,3,Gulf Toadfish,Opsanus beta,0,0,26.6,27.37,97
3/17/2022,76,2022,2022,DRY,3,17,6,3,Gulf Toadfish,Opsanus beta,0,0,26.5,27.75,75
3/17/2022,76,2022,2022,DRY,3,17,7,3,Gulf Toadfish,Opsanus beta,0,0,26.8,28.48,83
3/18/2022,77,2022,2022,DRY,3,18,10,3,Gulf Toadfish,Opsanus beta,0,0,25.4,25.47,73
3/18/2022,77,2022,2022,DRY,3,18,11,3,Gulf Toadfish,Opsanus beta,0,0,25.4,25.08,75
3/18/2022,77,2022,2022,DRY,3,18,12,3,Gulf Toadfish,Opsanus beta,0,0,26.8,24.92,86
3/18/2022,77,2022,2022,DRY,3,18,14,3,Gulf Toadfish,Opsanus beta,0,0,27.5,25.3,85
3/18/2022,77,2022,2022,DRY,3,18,15,3,Gulf Toadfish,Opsanus beta,0,0,27,25.08,84
3/18/2022,77,2022,2022,DRY,3,18,16,3,Gulf Toadfish,Opsanus beta,0,0,28.1,24.08,70
3/18/2022,77,2022,2022,DRY,3,18,17,3,Gulf Toadfish,Opsanus beta,0,0,28.5,23.51,68
3/18/2022,77,2022,2022,DRY,3,18,8,3,Gulf Toadfish,Opsanus beta,0,0,26.4,26.14,75
3/18/2022,77,2022,2022,DRY,3,18,9,3,Gulf Toadfish,Opsanus beta,0,0,26.1,25.97,84
3/2/2022,61,2022,2022,DRY,3,2,18,3,Gulf Toadfish,Opsanus beta,0,0,23.5,25.37,68
3/2/2022,61,2022,2022,DRY,3,2,19,3,Gulf Toadfish,Opsanus beta,0,0,23.9,24.45,85
3/2/2022,61,2022,2022,DRY,3,2,20,3,Gulf Toadfish,Opsanus beta,0,0,23.9,22.52,112
3/2/2022,61,2022,2022,DRY,3,2,21,3,Gulf Toadfish,Opsanus beta,0,0,24,20.72,103
3/2/2022,61,2022,2022,DRY,3,2,22,3,Gulf Toadfish,Opsanus beta,0,0,24,20.79,118
3/2/2022,61,2022,2022,DRY,3,2,23,3,Gulf Toadfish,Opsanus beta,0,0,23.6,20.04,109
3/2/2022,61,2022,2022,DRY,3,2,24,3,Gulf Toadfish,Opsanus beta,0,0,23.5,20.04,113
3/2/2022,61,2022,2022,DRY,3,2,25,3,Gulf Toadfish,Opsanus beta,0,0,23.6,19.66,94
3/2/2022,61,2022,2022,DRY,3,2,26,3,Gulf Toadfish,Opsanus beta,0,0,23.6,19.8,95
3/2/2022,61,2022,2022,DRY,3,2,27,3,Gulf Toadfish,Opsanus beta,0,0,24.1,20.25,73
3/2/2022,61,2022,2022,DRY,3,2,28,3,Gulf Toadfish,Opsanus beta,0,0,24.3,20.33,88
3/3/2022,62,2022,2022,DRY,3,3,29,3,Gulf Toadfish,Opsanus beta,1,2,22.5,20.52,80
3/3/2022,62,2022,2022,DRY,3,3,30,3,Gulf Toadfish,Opsanus beta,0,0,23.5,21.53,85
3/3/2022,62,2022,2022,DRY,3,3,31,3,Gulf Toadfish,Opsanus beta,0,0,23.4,22.7,101
3/3/2022,62,2022,2022,DRY,3,3,32,3,Gulf Toadfish,Opsanus beta,0,0,23.9,22.37,113
3/3/2022,62,2022,2022,DRY,3,3,33,3,Gulf Toadfish,Opsanus beta,0,0,24.1,22.47,110
3/3/2022,62,2022,2022,DRY,3,3,34,3,Gulf Toadfish,Opsanus beta,0,0,24.3,22.52,118
3/3/2022,62,2022,2022,DRY,3,3,35,3,Gulf Toadfish,Opsanus beta,0,0,24.4,22.82,119
3/3/2022,62,2022,2022,DRY,3,3,36,3,Gulf Toadfish,Opsanus beta,0,0,24.3,22.57,104
3/3/2022,62,2022,2022,DRY,3,3,37,3,Gulf Toadfish,Opsanus beta,0,0,24.3,21.65,92
3/3/2022,62,2022,2022,DRY,3,3,38,3,Gulf Toadfish,Opsanus beta,0,0,25.3,15.57,88
9/12/2022,255,2022,2023,WET,9,12,1,3,Gulf Toadfish,Opsanus beta,0,0,31.1,32.5,78
9/12/2022,255,2022,2023,WET,9,12,10,3,Gulf Toadfish,Opsanus beta,0,0,31.1,30.26,90
9/12/2022,255,2022,2023,WET,9,12,11,3,Gulf Toadfish,Opsanus beta,0,0,31.8,30.16,76
9/12/2022,255,2022,2023,WET,9,12,2,3,Gulf Toadfish,Opsanus beta,0,0,31,32.05,95
9/12/2022,255,2022,2023,WET,9,12,3,3,Gulf Toadfish,Opsanus beta,0,0,32.6,32.32,91
9/12/2022,255,2022,2023,WET,9,12,4,3,Gulf Toadfish,Opsanus beta,0,0,31.9,31.45,145
9/12/2022,255,2022,2023,WET,9,12,6,3,Gulf Toadfish,Opsanus beta,0,0,31.7,31.18,105
9/12/2022,255,2022,2023,WET,9,12,7,3,Gulf Toadfish,Opsanus beta,0,0,32.1,31.7,115
9/12/2022,255,2022,2023,WET,9,12,8,3,Gulf Toadfish,Opsanus beta,0,0,32.4,30.91,85
9/12/2022,255,2022,2023,WET,9,12,9,3,Gulf Toadfish,Opsanus beta,0,0,32.1,30.51,85
9/7/2022,250,2022,2023,WET,9,7,40,3,Gulf Toadfish,Opsanus beta,1,1,32.7,36.52,112
9/7/2022,250,2022,2023,WET,9,7,41,3,Gulf Toadfish,Opsanus beta,0,0,31.1,35.45,107
9/7/2022,250,2022,2023,WET,9,7,42,3,Gulf Toadfish,Opsanus beta,0,0,31.9,37.16,137
9/7/2022,250,2022,2023,WET,9,7,43,3,Gulf Toadfish,Opsanus beta,1,1,31.7,36.74,96
9/7/2022,250,2022,2023,WET,9,7,44,3,Gulf Toadfish,Opsanus beta,0,0,31.3,36.94,75
9/7/2022,250,2022,2023,WET,9,7,45,3,Gulf Toadfish,Opsanus beta,0,0,31,33.82,101
9/7/2022,250,2022,2023,WET,9,7,46,3,Gulf Toadfish,Opsanus beta,0,0,31.8,34.37,59
9/7/2022,250,2022,2023,WET,9,7,47,3,Gulf Toadfish,Opsanus beta,0,0,32.9,37.93,94
9/8/2022,251,2022,2023,WET,9,8,29,3,Gulf Toadfish,Opsanus beta,1,1,31.7,30.29,97
9/8/2022,251,2022,2023,WET,9,8,30,3,Gulf Toadfish,Opsanus beta,0,0,31.5,32.35,118
9/8/2022,251,2022,2023,WET,9,8,31,3,Gulf Toadfish,Opsanus beta,0,0,31.5,32.26,112
9/8/2022,251,2022,2023,WET,9,8,32,3,Gulf Toadfish,Opsanus beta,0,0,32,32.89,119
9/8/2022,251,2022,2023,WET,9,8,33,3,Gulf Toadfish,Opsanus beta,0,0,31.8,33.33,103
9/8/2022,251,2022,2023,WET,9,8,34,3,Gulf Toadfish,Opsanus beta,0,0,31.1,33.4,96
9/8/2022,251,2022,2023,WET,9,8,35,3,Gulf Toadfish,Opsanus beta,0,0,32.7,34.12,95
9/8/2022,251,2022,2023,WET,9,8,36,3,Gulf Toadfish,Opsanus beta,0,0,33,34.36,87
9/8/2022,251,2022,2023,WET,9,8,37,3,Gulf Toadfish,Opsanus beta,0,0,31.9,34.38,74
9/9/2022,252,2022,2023,WET,9,9,21,3,Gulf Toadfish,Opsanus beta,0,0,30.8,28.2,120
9/9/2022,252,2022,2023,WET,9,9,22,3,Gulf Toadfish,Opsanus beta,0,0,31,29.81,132
9/9/2022,252,2022,2023,WET,9,9,23,3,Gulf Toadfish,Opsanus beta,0,0,30.6,28.19,112
9/9/2022,252,2022,2023,WET,9,9,24,3,Gulf Toadfish,Opsanus beta,0,0,31.2,30.14,109
9/9/2022,252,2022,2023,WET,9,9,25,3,Gulf Toadfish,Opsanus beta,0,0,30.9,29.54,90
9/9/2022,252,2022,2023,WET,9,9,26,3,Gulf Toadfish,Opsanus beta,0,0,31.3,30.95,105
9/9/2022,252,2022,2023,WET,9,9,27,3,Gulf Toadfish,Opsanus beta,1,1,31.6,31.03,75
9/9/2022,252,2022,2023,WET,9,9,28,3,Gulf Toadfish,Opsanus beta,0,0,31,31.13,90
9/9/2022,252,2022,2023,WET,9,9,38,3,Gulf Toadfish,Opsanus beta,0,0,30.3,32.68,106
9/9/2022,252,2022,2023,WET,9,9,39,3,Gulf Toadfish,Opsanus beta,0,0,31.8,35.25,110
3/10/2023,69,2023,2023,DRY,3,10,10,3,Gulf Toadfish,Opsanus beta,0,0,22.3,29.81,90
3/10/2023,69,2023,2023,DRY,3,10,11,3,Gulf Toadfish,Opsanus beta,0,0,22.5,29.74,89
3/10/2023,69,2023,2023,DRY,3,10,12,3,Gulf Toadfish,Opsanus beta,0,0,22.5,28.8,121
3/10/2023,69,2023,2023,DRY,3,10,13,3,Gulf Toadfish,Opsanus beta,0,0,23.1,28.06,120
3/10/2023,69,2023,2023,DRY,3,10,9,3,Gulf Toadfish,Opsanus beta,0,0,21.9,30.36,69
3/6/2023,65,2023,2023,DRY,3,6,38,3,Gulf Toadfish,Opsanus beta,0,0,29.6,32.81,81
3/6/2023,65,2023,2023,DRY,3,6,39,3,Gulf Toadfish,Opsanus beta,0,0,29.2,32.23,77
3/6/2023,65,2023,2023,DRY,3,6,40,3,Gulf Toadfish,Opsanus beta,1,4,26.5,33.79,86
3/6/2023,65,2023,2023,DRY,3,6,41,3,Gulf Toadfish,Opsanus beta,1,3,26.3,33.99,83
3/6/2023,65,2023,2023,DRY,3,6,42,3,Gulf Toadfish,Opsanus beta,0,0,26.8,34.39,122
3/6/2023,65,2023,2023,DRY,3,6,43,3,Gulf Toadfish,Opsanus beta,1,2,26.7,34.3,92
3/6/2023,65,2023,2023,DRY,3,6,44,3,Gulf Toadfish,Opsanus beta,1,3,26.9,34.45,108
3/6/2023,65,2023,2023,DRY,3,6,45,3,Gulf Toadfish,Opsanus beta,0,0,27.3,34.67,105
3/6/2023,65,2023,2023,DRY,3,6,46,3,Gulf Toadfish,Opsanus beta,0,0,27.2,34.75,72
3/6/2023,65,2023,2023,DRY,3,6,47,3,Gulf Toadfish,Opsanus beta,1,1,27.5,34.82,111
3/7/2023,66,2023,2023,DRY,3,7,18,3,Gulf Toadfish,Opsanus beta,0,0,26.5,24.56,70
3/7/2023,66,2023,2023,DRY,3,7,19,3,Gulf Toadfish,Opsanus beta,0,0,25.5,24.38,82
3/7/2023,66,2023,2023,DRY,3,7,20,3,Gulf Toadfish,Opsanus beta,0,0,26.9,25.78,110
3/7/2023,66,2023,2023,DRY,3,7,21,3,Gulf Toadfish,Opsanus beta,0,0,27.4,26.73,93
3/7/2023,66,2023,2023,DRY,3,7,22,3,Gulf Toadfish,Opsanus beta,0,0,27.5,26.68,111
3/7/2023,66,2023,2023,DRY,3,7,23,3,Gulf Toadfish,Opsanus beta,0,0,27.6,27.03,102
3/7/2023,66,2023,2023,DRY,3,7,24,3,Gulf Toadfish,Opsanus beta,0,0,27.8,27.44,104
3/7/2023,66,2023,2023,DRY,3,7,25,3,Gulf Toadfish,Opsanus beta,0,0,27.6,27.22,87
3/7/2023,66,2023,2023,DRY,3,7,26,3,Gulf Toadfish,Opsanus beta,0,0,27.8,27.5,90
3/7/2023,66,2023,2023,DRY,3,7,27,3,Gulf Toadfish,Opsanus beta,1,1,27.8,27.78,79
3/7/2023,66,2023,2023,DRY,3,7,28,3,Gulf Toadfish,Opsanus beta,0,0,27.5,27.8,93
3/7/2023,66,2023,2023,DRY,3,7,29,3,Gulf Toadfish,Opsanus beta,1,1,27.4,27.6,85
3/7/2023,66,2023,2023,DRY,3,7,30,3,Gulf Toadfish,Opsanus beta,1,1,28,28.81,80
3/8/2023,67,2023,2023,DRY,3,8,14,3,Gulf Toadfish,Opsanus beta,0,0,26.3,24.33,113
3/8/2023,67,2023,2023,DRY,3,8,15,3,Gulf Toadfish,Opsanus beta,0,0,26.1,25.09,110
3/8/2023,67,2023,2023,DRY,3,8,16,3,Gulf Toadfish,Opsanus beta,0,0,26.2,25.47,110
3/8/2023,67,2023,2023,DRY,3,8,17,3,Gulf Toadfish,Opsanus beta,0,0,26.4,25.6,110
3/8/2023,67,2023,2023,DRY,3,8,31,3,Gulf Toadfish,Opsanus beta,0,0,26.5,29.46,111
3/8/2023,67,2023,2023,DRY,3,8,32,3,Gulf Toadfish,Opsanus beta,0,0,26.8,29.71,120
3/8/2023,67,2023,2023,DRY,3,8,33,3,Gulf Toadfish,Opsanus beta,0,0,27.3,30.4,109
3/8/2023,67,2023,2023,DRY,3,8,34,3,Gulf Toadfish,Opsanus beta,0,0,27.5,30.36,108
3/8/2023,67,2023,2023,DRY,3,8,35,3,Gulf Toadfish,Opsanus beta,0,0,27.6,31.04,99
3/8/2023,67,2023,2023,DRY,3,8,36,3,Gulf Toadfish,Opsanus beta,0,0,27.3,31.14,80
3/8/2023,67,2023,2023,DRY,3,8,37,3,Gulf Toadfish,Opsanus beta,0,0,28.4,31.28,70
3/9/2023,68,2023,2023,DRY,3,9,1,3,Gulf Toadfish,Opsanus beta,0,0,25.1,31.35,92
3/9/2023,68,2023,2023,DRY,3,9,2,3,Gulf Toadfish,Opsanus beta,0,0,24.5,31.26,112
3/9/2023,68,2023,2023,DRY,3,9,3,3,Gulf Toadfish,Opsanus beta,0,0,24.9,31.59,97
3/9/2023,68,2023,2023,DRY,3,9,4,3,Gulf Toadfish,Opsanus beta,0,0,25.8,31.61,134
3/9/2023,68,2023,2023,DRY,3,9,5,3,Gulf Toadfish,Opsanus beta,0,0,24.7,30.78,109
3/9/2023,68,2023,2023,DRY,3,9,6,3,Gulf Toadfish,Opsanus beta,0,0,25.4,30.83,106
3/9/2023,68,2023,2023,DRY,3,9,7,3,Gulf Toadfish,Opsanus beta,0,0,24.7,30.96,98
3/9/2023,68,2023,2023,DRY,3,9,8,3,Gulf Toadfish,Opsanus beta,0,0,25.2,30.77,61
9/13/2023,256,2023,2024,WET,9,13,38,3,Gulf Toadfish,Opsanus beta,0,0,32.8,21.38,95
9/13/2023,256,2023,2024,WET,9,13,39,3,Gulf Toadfish,Opsanus beta,0,0,32.1,19.15,105
9/13/2023,256,2023,2024,WET,9,13,40,3,Gulf Toadfish,Opsanus beta,0,0,30.8,23.19,110
9/13/2023,256,2023,2024,WET,9,13,41,3,Gulf Toadfish,Opsanus beta,0,0,30.9,23.08,94
9/13/2023,256,2023,2024,WET,9,13,42,3,Gulf Toadfish,Opsanus beta,0,0,30.9,22.06,130
9/13/2023,256,2023,2024,WET,9,13,43,3,Gulf Toadfish,Opsanus beta,0,0,31.2,22.45,96
9/13/2023,256,2023,2024,WET,9,13,44,3,Gulf Toadfish,Opsanus beta,0,0,31.3,22.25,73
9/13/2023,256,2023,2024,WET,9,13,45,3,Gulf Toadfish,Opsanus beta,0,0,31.2,24.08,80
9/13/2023,256,2023,2024,WET,9,13,46,3,Gulf Toadfish,Opsanus beta,0,0,31.9,22.74,54
9/13/2023,256,2023,2024,WET,9,13,47,3,Gulf Toadfish,Opsanus beta,0,0,32,27.76,105
9/14/2023,257,2023,2024,WET,9,14,18,3,Gulf Toadfish,Opsanus beta,0,0,32.8,16.81,73
9/14/2023,257,2023,2024,WET,9,14,19,3,Gulf Toadfish,Opsanus beta,0,0,32.4,19.61,89
9/14/2023,257,2023,2024,WET,9,14,20,3,Gulf Toadfish,Opsanus beta,0,0,31.6,19.68,100
9/14/2023,257,2023,2024,WET,9,14,21,3,Gulf Toadfish,Opsanus beta,0,0,32.8,21.35,98
9/14/2023,257,2023,2024,WET,9,14,22,3,Gulf Toadfish,Opsanus beta,0,0,32.9,21.17,100
9/14/2023,257,2023,2024,WET,9,14,23,3,Gulf Toadfish,Opsanus beta,0,0,33,21.39,99
9/14/2023,257,2023,2024,WET,9,14,24,3,Gulf Toadfish,Opsanus beta,0,0,33.2,20.83,100
9/14/2023,257,2023,2024,WET,9,14,25,3,Gulf Toadfish,Opsanus beta,0,0,32.7,19.55,101
9/14/2023,257,2023,2024,WET,9,14,26,3,Gulf Toadfish,Opsanus beta,0,0,33.2,15.34,92
9/14/2023,257,2023,2024,WET,9,14,27,3,Gulf Toadfish,Opsanus beta,0,0,32.8,19.01,85
9/14/2023,257,2023,2024,WET,9,14,28,3,Gulf Toadfish,Opsanus beta,0,0,32.9,17.48,103
9/14/2023,257,2023,2024,WET,9,14,29,3,Gulf Toadfish,Opsanus beta,1,1,31.6,16.35,95
9/15/2023,258,2023,2024,WET,9,15,15,3,Gulf Toadfish,Opsanus beta,0,0,30.2,21.54,84
9/15/2023,258,2023,2024,WET,9,15,30,3,Gulf Toadfish,Opsanus beta,1,1,31.7,19.82,113
9/15/2023,258,2023,2024,WET,9,15,31,3,Gulf Toadfish,Opsanus beta,0,0,32.3,22.51,95
9/15/2023,258,2023,2024,WET,9,15,32,3,Gulf Toadfish,Opsanus beta,0,0,32.3,22.61,110
9/15/2023,258,2023,2024,WET,9,15,33,3,Gulf Toadfish,Opsanus beta,0,0,31.3,18.71,125
9/15/2023,258,2023,2024,WET,9,15,34,3,Gulf Toadfish,Opsanus beta,0,0,33.5,23.14,115
9/15/2023,258,2023,2024,WET,9,15,35,3,Gulf Toadfish,Opsanus beta,0,0,32.4,21.11,110
9/15/2023,258,2023,2024,WET,9,15,36,3,Gulf Toadfish,Opsanus beta,0,0,32.8,21.7,95
9/15/2023,258,2023,2024,WET,9,15,37,3,Gulf Toadfish,Opsanus beta,1,1,32.2,21.57,80
9/18/2023,261,2023,2024,WET,9,18,1,3,Gulf Toadfish,Opsanus beta,0,0,29.6,24.05,74
9/18/2023,261,2023,2024,WET,9,18,10,3,Gulf Toadfish,Opsanus beta,0,0,30.5,20.38,93
9/18/2023,261,2023,2024,WET,9,18,11,3,Gulf Toadfish,Opsanus beta,0,0,31,20.3,83
9/18/2023,261,2023,2024,WET,9,18,2,3,Gulf Toadfish,Opsanus beta,0,0,29.2,23.97,90
9/18/2023,261,2023,2024,WET,9,18,3,3,Gulf Toadfish,Opsanus beta,0,0,31,25.33,78
9/18/2023,261,2023,2024,WET,9,18,5,3,Gulf Toadfish,Opsanus beta,0,0,31,24.76,91
9/18/2023,261,2023,2024,WET,9,18,6,3,Gulf Toadfish,Opsanus beta,0,0,31.4,24.61,95
9/18/2023,261,2023,2024,WET,9,18,7,3,Gulf Toadfish,Opsanus beta,0,0,31.5,24.86,105
9/18/2023,261,2023,2024,WET,9,18,8,3,Gulf Toadfish,Opsanus beta,0,0,31.4,23.52,94
9/18/2023,261,2023,2024,WET,9,18,9,3,Gulf Toadfish,Opsanus beta,0,0,31.6,21.45,84
9/19/2023,262,2023,2024,WET,9,19,12,3,Gulf Toadfish,Opsanus beta,0,0,29.2,19.32,104
9/19/2023,262,2023,2024,WET,9,19,13,3,Gulf Toadfish,Opsanus beta,0,0,29.8,19.53,108
9/19/2023,262,2023,2024,WET,9,19,14,3,Gulf Toadfish,Opsanus beta,0,0,30.7,20.3,114
